Name,Number,Name,Red,Green,Blue,LValue,AValue,BValue,Reflectance400,Reflectance410,Reflectance420,Reflectance430,Reflectance440,Reflectance450,Reflectance460,Reflectance470,Reflectance480,Reflectance490,Reflectance500,Reflectance510,Reflectance520,Reflectance530,Reflectance540,Reflectance550,Reflectance560,Reflectance570,Reflectance580,Reflectance590,Reflectance600,Reflectance610,Reflectance620,Reflectance630,Reflectance640,Reflectance650,Reflectance660,Reflectance670,Reflectance680,Reflectance690,Reflectance700
VOC 2014,PPG1165-4,INNUENDO,162,178,195,71.83688150,-1.49844344,-11.07256132,0.353657000000000,0.505810000000000,0.543473000000000,0.547962000000000,0.547005000000000,0.545357000000000,0.540733000000000,0.535413000000000,0.525558000000000,0.511718000000000,0.497052000000000,0.480524000000000,0.462584000000000,0.445148000000000,0.432610000000000,0.421469000000000,0.406467000000000,0.393691000000000,0.392576000000000,0.394601000000000,0.395767000000000,0.394146000000000,0.392073000000000,0.394550000000000,0.404763000000000,0.419224000000000,0.429391000000000,0.428455000000000,0.423643000000000,0.415175000000000,0.407803000000000
VOC 2014,PPG1165-5,EVENING HUSH,121,143,167,58.42135737,-1.66311331,-15.93117997,0.280519000000000,0.358634000000000,0.376082000000000,0.381618000000000,0.383629000000000,0.384834000000000,0.381623000000000,0.375979000000000,0.364042000000000,0.347655000000000,0.330358000000000,0.311397000000000,0.290958000000000,0.273215000000000,0.261363000000000,0.248562000000000,0.233345000000000,0.222386000000000,0.221526000000000,0.223214000000000,0.224136000000000,0.223052000000000,0.221745000000000,0.224381000000000,0.236204000000000,0.252544000000000,0.265893000000000,0.268305000000000,0.261973000000000,0.255110000000000,0.252691000000000
VOC 2014,PPG1165-6,STAINED GLASS,83,105,129,43.64374892,-1.87486017,-16.38084383,0.177491000000000,0.204796000000000,0.211418000000000,0.215283000000000,0.217451000000000,0.217988000000000,0.216372000000000,0.212287000000000,0.204002000000000,0.192666000000000,0.180650000000000,0.167811000000000,0.154158000000000,0.142532000000000,0.134263000000000,0.124935000000000,0.115314000000000,0.109506000000000,0.107809000000000,0.107876000000000,0.107639000000000,0.106802000000000,0.106736000000000,0.109155000000000,0.116306000000000,0.125110000000000,0.131261000000000,0.131063000000000,0.126967000000000,0.123231000000000,0.122617000000000
VOC 2014,PPG1165-7,VICTORY BLUE,55,67,90,28.22857398,1.97033118,-15.45055019,0.071063000000000,0.075667000000000,0.079133000000000,0.084138000000000,0.093587000000000,0.105576000000000,0.109045000000000,0.108218000000000,0.098880000000000,0.084798000000000,0.071909000000000,0.061946000000000,0.055329000000000,0.051320000000000,0.049138000000000,0.047106000000000,0.046029000000000,0.045642000000000,0.045969000000000,0.046466000000000,0.047074000000000,0.047847000000000,0.048852000000000,0.050121000000000,0.050992000000000,0.051438000000000,0.050941000000000,0.050113000000000,0.049449000000000,0.050188000000000,0.051536000000000
VOC 2014,PPG1166-1,BRIGHT STAR,221,226,228,89.65900161,-1.26501330,-2.14647264,0.398283000000000,0.649968000000000,0.750272000000000,0.775316000000000,0.785139000000000,0.792430000000000,0.798503000000000,0.801598000000000,0.802450000000000,0.798837000000000,0.792444000000000,0.783666000000000,0.772166000000000,0.761595000000000,0.754540000000000,0.748937000000000,0.738554000000000,0.729642000000000,0.730533000000000,0.735284000000000,0.738676000000000,0.738886000000000,0.737777000000000,0.742735000000000,0.758158000000000,0.776408000000000,0.788801000000000,0.788576000000000,0.788955000000000,0.787691000000000,0.781301000000000
VOC 2014,PPG1166-2,ASTER PETAL,212,219,224,87.01341337,-1.21023700,-4.17016758,0.397636000000000,0.643346000000000,0.736407000000000,0.754443000000000,0.757482000000000,0.760285000000000,0.761055000000000,0.760577000000000,0.757486000000000,0.752317000000000,0.746852000000000,0.738622000000000,0.725420000000000,0.709028000000000,0.696669000000000,0.689544000000000,0.676377000000000,0.667299000000000,0.669681000000000,0.675762000000000,0.677080000000000,0.677632000000000,0.678108000000000,0.687254000000000,0.698357000000000,0.708038000000000,0.709483000000000,0.704618000000000,0.695614000000000,0.687716000000000,0.678835000000000
VOC 2014,PPG1166-3,BLUE OPAL,186,200,215,80.03005767,-1.53210040,-10.10506109,0.387061000000000,0.602531000000000,0.673906000000000,0.686969000000000,0.688156000000000,0.690125000000000,0.687527000000000,0.683155000000000,0.672865000000000,0.656480000000000,0.638803000000000,0.619230000000000,0.598610000000000,0.578909000000000,0.565475000000000,0.552946000000000,0.535492000000000,0.520603000000000,0.518807000000000,0.521954000000000,0.524389000000000,0.523773000000000,0.520219000000000,0.524811000000000,0.539583000000000,0.561388000000000,0.579519000000000,0.582947000000000,0.578923000000000,0.570587000000000,0.563142000000000
VOC 2014,PPG1166-4,EASTER EGG,151,173,199,69.84962940,-1.64202070,-16.33324686,0.357766000000000,0.516332000000000,0.558701000000000,0.567084000000000,0.568000000000000,0.568985000000000,0.563262000000000,0.555783000000000,0.540048000000000,0.517122000000000,0.492537000000000,0.467227000000000,0.441578000000000,0.417728000000000,0.401431000000000,0.385865000000000,0.365834000000000,0.349631000000000,0.347485000000000,0.349376000000000,0.351211000000000,0.350360000000000,0.348391000000000,0.351880000000000,0.367982000000000,0.390793000000000,0.409830000000000,0.414029000000000,0.407891000000000,0.398596000000000,0.392764000000000
VOC 2014,PPG1166-5,KIMONO,104,140,181,57.09689349,-1.19786787,-26.26478589,0.293054000000000,0.392161000000000,0.423426000000000,0.441393000000000,0.456261000000000,0.464174000000000,0.461495000000000,0.451101000000000,0.425614000000000,0.388871000000000,0.352150000000000,0.318759000000000,0.285490000000000,0.256929000000000,0.238847000000000,0.221925000000000,0.202257000000000,0.187422000000000,0.185056000000000,0.186249000000000,0.187650000000000,0.186891000000000,0.186588000000000,0.191630000000000,0.208678000000000,0.233002000000000,0.255514000000000,0.261399000000000,0.252128000000000,0.242383000000000,0.242384000000000
VOC 2014,PPG1166-6,BLUE ODYSSEY,73,110,150,45.41915101,-1.19372671,-26.29772785,0.211051000000000,0.263186000000000,0.280612000000000,0.291227000000000,0.300918000000000,0.305392000000000,0.300777000000000,0.290562000000000,0.271303000000000,0.248269000000000,0.227877000000000,0.207190000000000,0.179264000000000,0.152289000000000,0.135350000000000,0.123818000000000,0.110954000000000,0.102324000000000,0.102213000000000,0.103050000000000,0.103169000000000,0.103116000000000,0.104435000000000,0.111358000000000,0.121586000000000,0.131216000000000,0.135224000000000,0.132096000000000,0.121121000000000,0.115845000000000,0.115437000000000
VOC 2014,PPG1166-7,DARING INDIGO,48,77,115,32.36594756,1.49959119,-25.39516352,0.101891000000000,0.120147000000000,0.128785000000000,0.139816000000000,0.159344000000000,0.181836000000000,0.184966000000000,0.177654000000000,0.157943000000000,0.134827000000000,0.113527000000000,0.094295000000000,0.078787000000000,0.067876000000000,0.060698000000000,0.055318000000000,0.052009000000000,0.050628000000000,0.050224000000000,0.050374000000000,0.050715000000000,0.051411000000000,0.052451000000000,0.053735000000000,0.054685000000000,0.055312000000000,0.054935000000000,0.054021000000000,0.053110000000000,0.053619000000000,0.054715000000000
VOC 2014,PPG1167-1,ARCTIC DAWN,226,230,230,90.93829402,-0.72211137,-1.28715150,0.399409000000000,0.654977000000000,0.760852000000000,0.788671000000000,0.801125000000000,0.811084000000000,0.818157000000000,0.821998000000000,0.823151000000000,0.819761000000000,0.813764000000000,0.804997000000000,0.793584000000000,0.783985000000000,0.778787000000000,0.774529000000000,0.766985000000000,0.761030000000000,0.763121000000000,0.771098000000000,0.776982000000000,0.776971000000000,0.775478000000000,0.779018000000000,0.794798000000000,0.814839000000000,0.829344000000000,0.830555000000000,0.831841000000000,0.832065000000000,0.826027000000000
VOC 2014,PPG1167-2,WINDSOR HAZE,219,224,227,88.95033137,-0.52156449,-3.06670539,0.399826000000000,0.652185000000000,0.753792000000000,0.777269000000000,0.785573000000000,0.790104000000000,0.793386000000000,0.793362000000000,0.790118000000000,0.783728000000000,0.774193000000000,0.762414000000000,0.751542000000000,0.743016000000000,0.736511000000000,0.730260000000000,0.721057000000000,0.717010000000000,0.719956000000000,0.726812000000000,0.729230000000000,0.727534000000000,0.723128000000000,0.726441000000000,0.738699000000000,0.758589000000000,0.775501000000000,0.779756000000000,0.779449000000000,0.775067000000000,0.763525000000000
VOC 2014,PPG1167-3,DEBONAIRE,202,210,219,83.75001424,-0.27586481,-6.44834812,0.390753000000000,0.617252000000000,0.697659000000000,0.714711000000000,0.718515000000000,0.721314000000000,0.721607000000000,0.719616000000000,0.712732000000000,0.700012000000000,0.685709000000000,0.669013000000000,0.652301000000000,0.636555000000000,0.627671000000000,0.621336000000000,0.610233000000000,0.601188000000000,0.603697000000000,0.610848000000000,0.617425000000000,0.617623000000000,0.611587000000000,0.612788000000000,0.626289000000000,0.648271000000000,0.667908000000000,0.674077000000000,0.676827000000000,0.672298000000000,0.665823000000000
VOC 2014,PPG1167-4,LOVELY LILAC,165,179,202,72.64494570,0.25471154,-14.20503227,0.361260000000000,0.527778000000000,0.575893000000000,0.588463000000000,0.592634000000000,0.595684000000000,0.595441000000000,0.591682000000000,0.577677000000000,0.552593000000000,0.523480000000000,0.494293000000000,0.465257000000000,0.441135000000000,0.429058000000000,0.421439000000000,0.409165000000000,0.399009000000000,0.400683000000000,0.411564000000000,0.418581000000000,0.415351000000000,0.403801000000000,0.401270000000000,0.412443000000000,0.436717000000000,0.462641000000000,0.480113000000000,0.491120000000000,0.488865000000000,0.489726000000000
VOC 2014,PPG1167-5,SKYSAIL BLUE,125,145,178,59.85631875,0.83066682,-20.09898960,0.301199000000000,0.399172000000000,0.424799000000000,0.435039000000000,0.441182000000000,0.442872000000000,0.441097000000000,0.434900000000000,0.419001000000000,0.391087000000000,0.359876000000000,0.329646000000000,0.299501000000000,0.274945000000000,0.262470000000000,0.252990000000000,0.240060000000000,0.229931000000000,0.232356000000000,0.239087000000000,0.245261000000000,0.243902000000000,0.237164000000000,0.237457000000000,0.252051000000000,0.277070000000000,0.303442000000000,0.318561000000000,0.319996000000000,0.316884000000000,0.316478000000000
VOC 2014,PPG1167-6,BLUEBERRY PATCH,95,117,152,48.62601363,1.49170149,-22.50062283,0.238782000000000,0.295840000000000,0.309472000000000,0.315549000000000,0.316864000000000,0.314383000000000,0.304255000000000,0.292762000000000,0.272638000000000,0.249462000000000,0.234188000000000,0.218378000000000,0.192793000000000,0.169550000000000,0.157947000000000,0.151855000000000,0.143090000000000,0.136321000000000,0.137252000000000,0.142903000000000,0.144277000000000,0.142518000000000,0.138801000000000,0.138525000000000,0.142316000000000,0.152827000000000,0.165000000000000,0.169931000000000,0.167925000000000,0.162592000000000,0.155359000000000
VOC 2014,PPG1167-7,BLUE JEWEL,65,88,130,37.28749783,3.94961680,-26.94969443,0.157133000000000,0.191985000000000,0.206504000000000,0.217165000000000,0.226472000000000,0.227129000000000,0.219659000000000,0.205035000000000,0.182578000000000,0.159972000000000,0.142554000000000,0.126132000000000,0.107462000000000,0.091866000000000,0.083606000000000,0.077819000000000,0.072718000000000,0.070452000000000,0.070471000000000,0.071648000000000,0.072123000000000,0.072211000000000,0.073293000000000,0.076780000000000,0.081478000000000,0.086658000000000,0.088267000000000,0.086700000000000,0.080645000000000,0.078785000000000,0.078538000000000
VOC 2014,PPG1168-1,MOON LILY,229,231,230,91.38552774,-0.24675164,-0.49911504,0.398450000000000,0.660161000000000,0.773283000000000,0.798920000000000,0.805348000000000,0.809202000000000,0.812879000000000,0.814676000000000,0.814472000000000,0.812472000000000,0.808507000000000,0.802949000000000,0.796257000000000,0.790514000000000,0.788435000000000,0.786936000000000,0.784734000000000,0.783282000000000,0.784548000000000,0.789696000000000,0.793344000000000,0.793588000000000,0.791403000000000,0.792226000000000,0.799955000000000,0.811292000000000,0.820487000000000,0.823648000000000,0.824888000000000,0.822903000000000,0.811924000000000
VOC 2014,PPG1168-2,CUMBERLAND FOG,217,220,221,87.52377769,-0.10702748,-1.82796303,0.394236000000000,0.634159000000000,0.722989000000000,0.737962000000000,0.739288000000000,0.741046000000000,0.740889000000000,0.740760000000000,0.738229000000000,0.733469000000000,0.729073000000000,0.722945000000000,0.715801000000000,0.708445000000000,0.704446000000000,0.703391000000000,0.700801000000000,0.699593000000000,0.701957000000000,0.706931000000000,0.708621000000000,0.707940000000000,0.704293000000000,0.704208000000000,0.705834000000000,0.710260000000000,0.713814000000000,0.715105000000000,0.715919000000000,0.709379000000000,0.699614000000000
VOC 2014,PPG1168-3,PALE VIOLET,198,206,215,82.32435679,-0.43986087,-6.17349874,0.384736000000000,0.601299000000000,0.672940000000000,0.684945000000000,0.685354000000000,0.686984000000000,0.685456000000000,0.684421000000000,0.679919000000000,0.670667000000000,0.657585000000000,0.641274000000000,0.624119000000000,0.608863000000000,0.599953000000000,0.594547000000000,0.586202000000000,0.580176000000000,0.581202000000000,0.588463000000000,0.593226000000000,0.591467000000000,0.583141000000000,0.582281000000000,0.588185000000000,0.605497000000000,0.622595000000000,0.629674000000000,0.632423000000000,0.626917000000000,0.614657000000000
VOC 2014,PPG1168-4,LILAC TIME,163,173,190,70.47729584,0.12108931,-10.37263388,0.341539000000000,0.489447000000000,0.523677000000000,0.524580000000000,0.519539000000000,0.514330000000000,0.507236000000000,0.500881000000000,0.490256000000000,0.476768000000000,0.463531000000000,0.448868000000000,0.432020000000000,0.415907000000000,0.406029000000000,0.399008000000000,0.389040000000000,0.383114000000000,0.385286000000000,0.391380000000000,0.392794000000000,0.391078000000000,0.386345000000000,0.386255000000000,0.389729000000000,0.398143000000000,0.403180000000000,0.402856000000000,0.397749000000000,0.389876000000000,0.380677000000000
VOC 2014,PPG1168-5,VIOLET AURA,129,142,163,58.71912828,0.38004633,-13.30169167,0.282187000000000,0.357844000000000,0.370040000000000,0.371581000000000,0.369165000000000,0.365535000000000,0.359567000000000,0.353822000000000,0.343612000000000,0.330752000000000,0.318428000000000,0.305321000000000,0.287460000000000,0.268215000000000,0.256674000000000,0.249790000000000,0.240091000000000,0.233134000000000,0.235844000000000,0.242550000000000,0.244503000000000,0.244692000000000,0.244898000000000,0.248238000000000,0.255337000000000,0.263512000000000,0.266873000000000,0.265573000000000,0.258210000000000,0.251741000000000,0.247332000000000
VOC 2014,PPG1168-6,GRAPE HAZE,94,109,136,45.84217938,0.99300300,-16.97830219,0.197556000000000,0.232451000000000,0.239830000000000,0.243360000000000,0.244555000000000,0.244153000000000,0.240117000000000,0.234254000000000,0.222756000000000,0.207635000000000,0.192560000000000,0.177422000000000,0.162118000000000,0.150790000000000,0.144757000000000,0.138662000000000,0.130918000000000,0.125109000000000,0.125101000000000,0.128343000000000,0.131626000000000,0.131936000000000,0.130285000000000,0.130017000000000,0.133477000000000,0.143357000000000,0.155113000000000,0.160570000000000,0.160347000000000,0.156871000000000,0.151851000000000
VOC 2014,PPG1168-7,EGYPTIAN VIOLET,57,77,109,32.30135476,2.33836049,-21.44021418,0.108931000000000,0.127651000000000,0.135123000000000,0.143580000000000,0.153891000000000,0.156980000000000,0.151389000000000,0.142820000000000,0.128442000000000,0.112941000000000,0.100935000000000,0.090187000000000,0.078446000000000,0.068932000000000,0.064309000000000,0.060792000000000,0.058049000000000,0.056380000000000,0.055931000000000,0.056089000000000,0.055872000000000,0.055644000000000,0.055745000000000,0.056181000000000,0.056729000000000,0.057361000000000,0.057448000000000,0.056876000000000,0.055890000000000,0.055848000000000,0.056237000000000
VOC 2014,PPG1169-1,WINDSWEPT BEACH,227,228,227,90.50747502,-0.26694775,-0.28598092,0.396812000000000,0.648479000000000,0.750150000000000,0.773141000000000,0.780543000000000,0.786057000000000,0.791385000000000,0.794055000000000,0.794985000000000,0.793383000000000,0.789705000000000,0.783816000000000,0.776377000000000,0.770416000000000,0.768454000000000,0.767172000000000,0.764921000000000,0.763740000000000,0.765864000000000,0.772198000000000,0.776042000000000,0.776333000000000,0.773166000000000,0.773820000000000,0.781116000000000,0.791342000000000,0.798995000000000,0.802050000000000,0.803271000000000,0.800562000000000,0.789427000000000
VOC 2014,PPG1169-2,RARE ORCHID,218,221,224,87.87255895,0.31955856,-2.73468460,0.395613000000000,0.639302000000000,0.732460000000000,0.751813000000000,0.756927000000000,0.760879000000000,0.763800000000000,0.764605000000000,0.761720000000000,0.754413000000000,0.745146000000000,0.733852000000000,0.721721000000000,0.711472000000000,0.707042000000000,0.705112000000000,0.701294000000000,0.699241000000000,0.701685000000000,0.711697000000000,0.719411000000000,0.719919000000000,0.713579000000000,0.714695000000000,0.721631000000000,0.736611000000000,0.750679000000000,0.756910000000000,0.759944000000000,0.756691000000000,0.746048000000000
VOC 2014,PPG1169-3,GLACIER PEARL,208,211,218,84.57687541,0.70000779,-4.54176743,0.382931000000000,0.616995000000000,0.704394000000000,0.716745000000000,0.715521000000000,0.713955000000000,0.710569000000000,0.706910000000000,0.699295000000000,0.692162000000000,0.685448000000000,0.671032000000000,0.656844000000000,0.650124000000000,0.645872000000000,0.633271000000000,0.619335000000000,0.626623000000000,0.643263000000000,0.650772000000000,0.650504000000000,0.646747000000000,0.644543000000000,0.646290000000000,0.651281000000000,0.657731000000000,0.660002000000000,0.658608000000000,0.653559000000000,0.645037000000000,0.635251000000000
VOC 2014,PPG1169-4,TIMELESS LILAC,174,180,195,73.28795899,1.12725448,-8.95831818,0.355451000000000,0.516219000000000,0.555558000000000,0.557048000000000,0.553043000000000,0.548448000000000,0.541628000000000,0.535092000000000,0.523972000000000,0.511026000000000,0.498607000000000,0.484089000000000,0.468252000000000,0.452953000000000,0.443798000000000,0.437510000000000,0.428746000000000,0.425341000000000,0.432233000000000,0.442632000000000,0.445673000000000,0.445213000000000,0.440935000000000,0.440995000000000,0.444058000000000,0.451835000000000,0.457258000000000,0.457041000000000,0.452541000000000,0.444296000000000,0.434312000000000
VOC 2014,PPG1169-5,VIOLET VERBENA,135,142,162,59.19767071,1.92135817,-11.92710711,0.280070000000000,0.352177000000000,0.364160000000000,0.366259000000000,0.364700000000000,0.361618000000000,0.356632000000000,0.351090000000000,0.340622000000000,0.325839000000000,0.310422000000000,0.295419000000000,0.279400000000000,0.266103000000000,0.260427000000000,0.255828000000000,0.250581000000000,0.246652000000000,0.248600000000000,0.256322000000000,0.263990000000000,0.262919000000000,0.257894000000000,0.256147000000000,0.260240000000000,0.273686000000000,0.286874000000000,0.293975000000000,0.296071000000000,0.293999000000000,0.290525000000000
VOC 2014,PPG1169-6,GREAT GRAPE,105,111,132,47.05563147,2.64810984,-12.98466316,0.196847000000000,0.226877000000000,0.231610000000000,0.233596000000000,0.233266000000000,0.231428000000000,0.226967000000000,0.221930000000000,0.213173000000000,0.200857000000000,0.188195000000000,0.176347000000000,0.164208000000000,0.154602000000000,0.150320000000000,0.146833000000000,0.144167000000000,0.142576000000000,0.143745000000000,0.149516000000000,0.154703000000000,0.154639000000000,0.149769000000000,0.149093000000000,0.152895000000000,0.163938000000000,0.174940000000000,0.181053000000000,0.182938000000000,0.182262000000000,0.181199000000000
VOC 2014,PPG1169-7,ROYAL HYACINTH,66,78,105,33.34821969,2.81534730,-17.59426067,0.119016000000000,0.133307000000000,0.137585000000000,0.140372000000000,0.141534000000000,0.140963000000000,0.137335000000000,0.134032000000000,0.128181000000000,0.116039000000000,0.102200000000000,0.090388000000000,0.079943000000000,0.072292000000000,0.068756000000000,0.065944000000000,0.063889000000000,0.062685000000000,0.063181000000000,0.064540000000000,0.065418000000000,0.065305000000000,0.065366000000000,0.066963000000000,0.071153000000000,0.077830000000000,0.084732000000000,0.085994000000000,0.084552000000000,0.082934000000000,0.083198000000000
VOC 2014,PPG1170-1,WATER IRIS,225,228,233,90.57918833,0.11839777,-3.68435464,0.405562000000000,0.675231000000000,0.794482000000000,0.823132000000000,0.831706000000000,0.835639000000000,0.839047000000000,0.839465000000000,0.835363000000000,0.827942000000000,0.818741000000000,0.806363000000000,0.788377000000000,0.772287000000000,0.763615000000000,0.757612000000000,0.746477000000000,0.741377000000000,0.748803000000000,0.762404000000000,0.769216000000000,0.769984000000000,0.770804000000000,0.777597000000000,0.794737000000000,0.814156000000000,0.825677000000000,0.824856000000000,0.821545000000000,0.820510000000000,0.813919000000000
VOC 2014,PPG1170-2,MONET'S LAVENDER,220,225,232,89.47576655,-0.12857649,-4.51117906,0.403987000000000,0.667132000000000,0.779529000000000,0.807348000000000,0.817081000000000,0.821716000000000,0.825757000000000,0.826508000000000,0.822489000000000,0.812502000000000,0.799678000000000,0.784791000000000,0.765844000000000,0.749233000000000,0.740173000000000,0.735000000000000,0.724470000000000,0.716758000000000,0.720117000000000,0.731406000000000,0.740951000000000,0.740526000000000,0.738760000000000,0.742166000000000,0.760630000000000,0.786256000000000,0.806483000000000,0.810972000000000,0.812357000000000,0.812118000000000,0.807048000000000
VOC 2014,PPG1170-3,VIOLET SHADOW,207,213,223,85.00107569,0.58864679,-6.49834039,0.396844000000000,0.637865000000000,0.728350000000000,0.745277000000000,0.747160000000000,0.748939000000000,0.747222000000000,0.744386000000000,0.736513000000000,0.722711000000000,0.708735000000000,0.692032000000000,0.673598000000000,0.655405000000000,0.645208000000000,0.640838000000000,0.630671000000000,0.624135000000000,0.629086000000000,0.641331000000000,0.650291000000000,0.650281000000000,0.647960000000000,0.649925000000000,0.662399000000000,0.682421000000000,0.698594000000000,0.702459000000000,0.703562000000000,0.698974000000000,0.692013000000000
VOC 2014,PPG1170-4,SPRING LILAC,174,181,202,73.82216768,2.20195279,-12.05966303,0.368487000000000,0.547262000000000,0.595312000000000,0.600280000000000,0.597402000000000,0.593701000000000,0.584634000000000,0.575932000000000,0.561140000000000,0.542858000000000,0.524995000000000,0.508002000000000,0.484927000000000,0.455921000000000,0.439502000000000,0.433465000000000,0.424306000000000,0.416869000000000,0.426819000000000,0.443854000000000,0.450021000000000,0.451825000000000,0.454600000000000,0.463868000000000,0.477310000000000,0.488951000000000,0.492080000000000,0.488144000000000,0.474179000000000,0.463134000000000,0.454278000000000
VOC 2014,PPG1170-5,FRESH LAVENDER,139,148,179,61.55987955,3.91771544,-18.09716139,0.314861000000000,0.423748000000000,0.449488000000000,0.454687000000000,0.454396000000000,0.452134000000000,0.442103000000000,0.431012000000000,0.411867000000000,0.387638000000000,0.365445000000000,0.343134000000000,0.314396000000000,0.286180000000000,0.271987000000000,0.266072000000000,0.255615000000000,0.249362000000000,0.258078000000000,0.274840000000000,0.284458000000000,0.285693000000000,0.286624000000000,0.291801000000000,0.306716000000000,0.325695000000000,0.339858000000000,0.339699000000000,0.333173000000000,0.324259000000000,0.319534000000000
VOC 2014,PPG1170-6,WILD WISTERIA,100,111,146,47.21169692,4.87408539,-21.22898280,0.229917000000000,0.280052000000000,0.290368000000000,0.293007000000000,0.292220000000000,0.287241000000000,0.277233000000000,0.266677000000000,0.249348000000000,0.229671000000000,0.213168000000000,0.196966000000000,0.174380000000000,0.151987000000000,0.140923000000000,0.135572000000000,0.129358000000000,0.125300000000000,0.131222000000000,0.141873000000000,0.146259000000000,0.147702000000000,0.150661000000000,0.157956000000000,0.168957000000000,0.179199000000000,0.183367000000000,0.179917000000000,0.168581000000000,0.161565000000000,0.160554000000000
VOC 2014,PPG1170-7,ROMAN VIOLET,72,86,127,36.92597084,6.44659485,-25.31003034,0.158041000000000,0.186780000000000,0.198539000000000,0.207513000000000,0.214297000000000,0.214615000000000,0.205575000000000,0.192881000000000,0.171630000000000,0.146347000000000,0.125437000000000,0.109882000000000,0.096477000000000,0.086686000000000,0.082228000000000,0.078594000000000,0.075718000000000,0.074159000000000,0.074827000000000,0.077010000000000,0.078646000000000,0.078347000000000,0.077835000000000,0.079034000000000,0.085017000000000,0.095986000000000,0.108523000000000,0.114089000000000,0.112907000000000,0.111233000000000,0.110787000000000
VOC 2014,PPG1171-1,SILENT DELIGHT,228,232,230,91.55570917,-0.86407382,-0.51737583,0.400342000000000,0.660785000000000,0.771842000000000,0.798287000000000,0.807499000000000,0.813139000000000,0.818731000000000,0.821684000000000,0.822872000000000,0.821098000000000,0.817744000000000,0.812798000000000,0.806031000000000,0.799412000000000,0.796112000000000,0.792343000000000,0.787144000000000,0.782451000000000,0.782883000000000,0.787947000000000,0.790279000000000,0.789717000000000,0.788148000000000,0.790682000000000,0.801295000000000,0.815998000000000,0.824445000000000,0.825390000000000,0.825534000000000,0.824780000000000,0.816788000000000
VOC 2014,PPG1171-2,LITTLE DIPPER,228,231,232,91.38833369,-0.56418562,-1.62504579,0.402938000000000,0.667148000000000,0.780955000000000,0.809124000000000,0.819244000000000,0.825072000000000,0.830637000000000,0.833299000000000,0.832869000000000,0.829251000000000,0.822913000000000,0.814506000000000,0.803619000000000,0.793378000000000,0.788396000000000,0.784473000000000,0.777286000000000,0.771559000000000,0.772968000000000,0.780859000000000,0.786628000000000,0.786415000000000,0.784801000000000,0.787870000000000,0.803462000000000,0.823637000000000,0.837711000000000,0.839543000000000,0.840944000000000,0.841099000000000,0.834340000000000
VOC 2014,PPG1171-3,IRRADIANT IRIS,217,223,228,88.43354853,-0.60844967,-4.18404919,0.402052000000000,0.658794000000000,0.763217000000000,0.785427000000000,0.790219000000000,0.792526000000000,0.793411000000000,0.792877000000000,0.789659000000000,0.782822000000000,0.775742000000000,0.765880000000000,0.750578000000000,0.732335000000000,0.720653000000000,0.715384000000000,0.704180000000000,0.696340000000000,0.701127000000000,0.710743000000000,0.713068000000000,0.713896000000000,0.713824000000000,0.721819000000000,0.733589000000000,0.745554000000000,0.748793000000000,0.745855000000000,0.738173000000000,0.731901000000000,0.722693000000000
VOC 2014,PPG1171-4,COSMIC,183,187,202,75.99104635,1.66969937,-8.55231144,0.369437000000000,0.546121000000000,0.593124000000000,0.598136000000000,0.595754000000000,0.593309000000000,0.587321000000000,0.582018000000000,0.571563000000000,0.556461000000000,0.541948000000000,0.526105000000000,0.508222000000000,0.489937000000000,0.480764000000000,0.476748000000000,0.470974000000000,0.466827000000000,0.473036000000000,0.486272000000000,0.495341000000000,0.494749000000000,0.490165000000000,0.490270000000000,0.495336000000000,0.508330000000000,0.518505000000000,0.520443000000000,0.520511000000000,0.513721000000000,0.505856000000000
VOC 2014,PPG1171-5,COTTON FLANNEL,142,146,161,60.70103858,1.99319696,-8.87050392,0.280237000000000,0.350283000000000,0.360620000000000,0.361944000000000,0.360015000000000,0.356672000000000,0.351787000000000,0.346964000000000,0.338592000000000,0.327773000000000,0.317136000000000,0.306310000000000,0.293708000000000,0.281655000000000,0.276447000000000,0.273467000000000,0.270827000000000,0.269939000000000,0.273366000000000,0.282288000000000,0.287768000000000,0.287959000000000,0.282903000000000,0.280643000000000,0.281597000000000,0.287954000000000,0.292817000000000,0.294539000000000,0.294637000000000,0.290745000000000,0.286552000000000
VOC 2014,PPG1171-6,OLD MILL BLUE,109,113,129,47.78884061,2.32862783,-9.93651354,0.195948000000000,0.222872000000000,0.225191000000000,0.224546000000000,0.222330000000000,0.219105000000000,0.214779000000000,0.210980000000000,0.204606000000000,0.195896000000000,0.187066000000000,0.178342000000000,0.168952000000000,0.160828000000000,0.157297000000000,0.154693000000000,0.153242000000000,0.152613000000000,0.154545000000000,0.160051000000000,0.164008000000000,0.163147000000000,0.160623000000000,0.158837000000000,0.160823000000000,0.167699000000000,0.173636000000000,0.175514000000000,0.175913000000000,0.174215000000000,0.172529000000000
VOC 2014,PPG1171-7,CHINABERRY,68,75,96,32.12825017,2.56689664,-13.33712572,0.106654000000000,0.115044000000000,0.117376000000000,0.118091000000000,0.117754000000000,0.115695000000000,0.112211000000000,0.108082000000000,0.101636000000000,0.093170000000000,0.085800000000000,0.079593000000000,0.073776000000000,0.069038000000000,0.066647000000000,0.064610000000000,0.063077000000000,0.062139000000000,0.062613000000000,0.063713000000000,0.064418000000000,0.064112000000000,0.063797000000000,0.064629000000000,0.067228000000000,0.070790000000000,0.073914000000000,0.074755000000000,0.074198000000000,0.073644000000000,0.073725000000000
